latitude,longitude,name,country,placeID,Rcuisine,location,cuisine,h3_index_6,h3_index_9,h3_index_12
-17.60360609146359,124.33234942899436,,,136924,,"{'lat': -17.60360609146359, 'lon': 124.33234942899435}","['Cafeteria', 'Seafood', 'Spanish']",86948ca17ffffff,89948ca11b3ffff,8c948ca11b009ff
61.74878856542229,67.4593209667097,,,136925,,"{'lat': 61.74878856542229, 'lon': 67.4593209667097}",['Fast_Food'],860b20777ffffff,890b207742bffff,8c0b207742a39ff
50.01102778197459,36.9085893264718,,,136926,,"{'lat': 50.01102778197459, 'lon': 36.9085893264718}","['Seafood', 'Cafeteria', 'Japanese']",862d65a6fffffff,892d65a6d63ffff,8c2d65a6d6067ff
-1.146029503038669,-55.28581394667353,,,136927,,"{'lat': -1.146029503038669, 'lon': -55.28581394667353}","['Spanish', 'Italian']",868a98307ffffff,898a9830453ffff,8c8a983045255ff
54.3766302805396,61.5450937055285,,,136928,,"{'lat': 54.3766302805396, 'lon': 61.5450937055285}","['Cafeteria', 'Fast_Food', 'French']",86212d8f7ffffff,89212d8f3afffff,8c212d8f3ac87ff
-48.801978195816346,-67.79821751937591,,,136929,,"{'lat': -48.801978195816346, 'lon': -67.79821751937591}","['Seafood', 'Italian']",86cf868afffffff,89cf868ad83ffff,8ccf868ad8305ff
36.67461159868233,75.1860480361373,,,136930,,"{'lat': 36.67461159868233, 'lon': 75.1860480361373}",['Seafood'],86208a6e7ffffff,89208a6e447ffff,8c208a6e4455dff
62.33747637054074,140.70125788258588,,,136931,,"{'lat': 62.33747637054074, 'lon': 140.70125788258588}",['Cafeteria'],86146c04fffffff,89146c316dbffff,8c146c316d8d5ff
43.915775512216726,61.31894146556729,,,136932,,"{'lat': 43.915775512216726, 'lon': 61.31894146556729}","['Mexican', 'Italian']",8621ae547ffffff,8921ae5430fffff,8c21ae5430dd1ff
11.85144369741073,39.29769897357514,,,136933,,"{'lat': 11.85144369741073, 'lon': 39.29769897357514}","['Seafood', 'Mexican']",8652832f7ffffff,8952832f0d3ffff,8c52832f0d337ff
-31.42363726009324,-55.91161481361668,,,136934,,"{'lat': -31.423637260093237, 'lon': -55.91161481361668}",['Seafood'],86c2d8cd7ffffff,89c2d8cd15bffff,8cc2d8cd15b1dff
-25.408873634874105,-67.71702022530249,,,136935,,"{'lat': -25.408873634874105, 'lon': -67.71702022530249}",['Italian'],86b22c72fffffff,89b22c72cb7ffff,8cb22c72cb5a3ff
39.11076652706603,-76.53528137242951,,,136936,,"{'lat': 39.11076652706603, 'lon': -76.53528137242951}",['Spanish'],862aa8117ffffff,892aa8110c3ffff,8c2aa8110c0e9ff
79.96024086192031,-85.99776471582298,,,136937,,"{'lat': 79.96024086192031, 'lon': -85.99776471582298}","['Fast_Food', 'Italian']",86022d017ffffff,89022d0148bffff,8c022d014c6d9ff
36.49323391693802,-5.1707985514962616,,,136938,,"{'lat': 36.493233916938024, 'lon': -5.1707985514962616}","['Italian', 'Cafeteria', 'Seafood']",863918717ffffff,8939187135bffff,8c391871359c7ff
63.8146008059414,62.527564698822886,,,136939,,"{'lat': 63.814600805941396, 'lon': 62.527564698822886}",['French'],86105815fffffff,89105815137ffff,8c105815135e1ff
64.10041182350417,-95.7157991687293,,,136940,,"{'lat': 64.10041182350417, 'lon': -95.7157991687293}","['Seafood', 'Bar', 'Spanish']",860f9ac67ffffff,890f9ac62d7ffff,8c0f9ac62d6b7ff
69.93271758117544,-117.00152909486052,,,136941,,"{'lat': 69.93271758117544, 'lon': -117.00152909486052}","['Bakery', 'Fast_Food']",8602d2a8fffffff,8902d2a8a87ffff,8c02d2a8a8091ff
65.14290706661043,107.55572715379115,,,136942,,"{'lat': 65.14290706661043, 'lon': 107.55572715379117}","['Bakery', 'Mexican', 'Bar']",860ac0ae7ffffff,890ac0ae487ffff,8c0ac0ae48443ff
42.037273145989616,-3.0868907876538287,,,136943,,"{'lat': 42.037273145989616, 'lon': -3.0868907876538287}","['Cafeteria', 'French']",8639290afffffff,8939290ae8fffff,8c39290ae8c1bff
54.50468530901578,-125.42017220103706,,,136944,,"{'lat': 54.504685309015784, 'lon': -125.42017220103706}",['Seafood'],8612aa1afffffff,8912aa1a8b7ffff,8c12aa1a8b6adff
-31.75638837689046,128.2117828018272,,,136945,,"{'lat': -31.75638837689046, 'lon': 128.2117828018272}","['Bar', 'French', 'Mexican']",86b82e2e7ffffff,89b82e2e583ffff,8cb82e2e58169ff
68.79536543696418,113.92816173698505,,,136946,,"{'lat': 68.79536543696418, 'lon': 113.92816173698503}","['Seafood', 'Italian', 'Fast_Food']",8605b04dfffffff,8905b04d8d3ffff,8c05b04d8d227ff
54.59971359867836,-129.7969120958833,,,136947,,"{'lat': 54.59971359867836, 'lon': -129.7969120958833}","['Spanish', 'Fast_Food', 'Bar']",8612868a7ffffff,8912868a53bffff,8c12868a539ebff
41.48659308110477,-0.6540061771060834,,,136948,,"{'lat': 41.48659308110477, 'lon': -0.6540061771060834}","['Seafood', 'Mexican']",863970077ffffff,89397007443ffff,8c39700744095ff
63.60749997921012,-152.9339831055279,,,136949,,"{'lat': 63.60749997921012, 'lon': -152.9339831055279}","['Bar', 'Cafeteria']",860c2b01fffffff,890c2b01a27ffff,8c0c2b01a24bdff
65.65455390046958,-170.95550817628822,,,136950,,"{'lat': 65.65455390046958, 'lon': -170.95550817628822}","['Seafood', 'Fast_Food', 'French']",860d88477ffffff,890d88476b3ffff,8c0d88476b26dff
-30.256344668976183,144.28158664803578,,,136951,,"{'lat': -30.256344668976183, 'lon': 144.28158664803578}","['Bakery', 'Italian']",86beebb47ffffff,89beebb4643ffff,8cbeebb464359ff
-43.6863400348359,-69.36499103166551,,,136952,,"{'lat': -43.6863400348359, 'lon': -69.36499103166551}","['Japanese', 'Cafeteria']",86ceb580fffffff,89ceb580d8fffff,8cceb580d8c31ff
46.598113712738126,100.56233026427157,,,136953,,"{'lat': 46.598113712738126, 'lon': 100.56233026427157}","['Bar', 'Mexican', 'Spanish']",8624235b7ffffff,8924235b4d3ffff,8c24235b4d103ff
-14.324567969069186,-51.61765825980052,,,136954,,"{'lat': -14.324567969069186, 'lon': -51.61765825980052}",['Japanese'],86a8c88d7ffffff,89a8c88d1a7ffff,8ca8c88d1a52bff
-20.396966186448736,-56.265705263944426,,,136955,,"{'lat': -20.396966186448736, 'lon': -56.265705263944426}","['Japanese', 'Cafeteria']",86a846a77ffffff,89a846a76abffff,8ca846a76ab03ff
-17.899677430134993,-51.33911459921959,,,136956,,"{'lat': -17.899677430134993, 'lon': -51.339114599219585}","['Fast_Food', 'Spanish']",86a8eed1fffffff,89a8eed198fffff,8ca8eed198e97ff
55.39843699271306,-117.83349129367994,,,136957,,"{'lat': 55.39843699271306, 'lon': -117.83349129367994}","['Italian', 'Seafood']",861219297ffffff,8912192901bffff,8c121929018b7ff
12.479053910417178,-15.031043452188356,,,136958,,"{'lat': 12.479053910417178, 'lon': -15.031043452188356}",['Japanese'],8654f584fffffff,8954f584ad7ffff,8c54f584ad441ff
57.07020828660308,-65.28252169078323,,,136959,,"{'lat': 57.070208286603076, 'lon': -65.28252169078323}",['Bakery'],860f5970fffffff,890f597086fffff,8c0f597086e6bff
-32.68563926788987,24.47901720573637,,,136960,,"{'lat': -32.68563926788987, 'lon': 24.47901720573637}","['Bar', 'Mexican', 'Cafeteria']",86bc42ca7ffffff,89bc42ca2dbffff,8cbc42ca2d8a5ff
72.37642772997782,116.61917336124588,,,136961,,"{'lat': 72.37642772997782, 'lon': 116.61917336124588}",['Spanish'],8605a3b97ffffff,8905a3b917bffff,8c05a3b9179edff
24.479825650179706,114.30204890799553,,,136962,,"{'lat': 24.479825650179706, 'lon': 114.30204890799553}","['Mexican', 'Fast_Food']",86411ac27ffffff,89411ac2257ffff,8c411ac2255adff
61.3030155428623,-164.21121290862368,,,136963,,"{'lat': 61.3030155428623, 'lon': -164.21121290862368}",['Italian'],860c1a507ffffff,890c1a50157ffff,8c0c1a50155ebff
1.9904625867397807,31.96468475347376,,,136964,,"{'lat': 1.9904625867397812, 'lon': 31.96468475347376}",['Cafeteria'],866aeab5fffffff,896aeab59a7ffff,8c6aeab59a4ebff
43.56482718746869,65.24144988948922,,,136965,,"{'lat': 43.564827187468694, 'lon': 65.24144988948922}","['Italian', 'Seafood']",86218dcf7ffffff,89218dcf0a7ffff,8c218dcf0a6a3ff
57.96878545896506,121.1928638469372,,,136966,,"{'lat': 57.96878545896506, 'lon': 121.1928638469372}",['Seafood'],861424b57ffffff,891424b538fffff,8c1424b538c49ff
9.77106154343599,27.019880883954613,,,136967,,"{'lat': 9.77106154343599, 'lon': 27.019880883954613}",['Seafood'],866a2160fffffff,896a2160c4fffff,8c6a2160c4d61ff
17.129653123400843,103.29907672534114,,,136968,,"{'lat': 17.129653123400843, 'lon': 103.29907672534114}","['Seafood', 'Bar', 'Spanish']",8641692b7ffffff,8941692b0bbffff,8c41692b0b995ff
68.7830284636733,-36.04325846621603,,,136969,,"{'lat': 68.7830284636733, 'lon': -36.04325846621603}",['Bar'],86061d10fffffff,89061d10ac7ffff,8c061d10ac405ff
-9.042666989745364,-73.71314304249555,,,136970,,"{'lat': -9.042666989745364, 'lon': -73.71314304249555}","['Seafood', 'Fast_Food']",868f4d687ffffff,898f4d68513ffff,8c8f4d68512b3ff
1.480296504226935,30.633112780522254,,,136971,,"{'lat': 1.480296504226935, 'lon': 30.633112780522254}","['Spanish', 'Mexican', 'Italian']",866ac52a7ffffff,896ac52a64fffff,8c6ac52a64c5dff
-26.5091963311154,-57.11008541805352,,,136972,,"{'lat': -26.509196331115398, 'lon': -57.110085418053515}",['Fast_Food'],86a940297ffffff,89a940293afffff,8ca940293ac01ff
-1.4539427325337897,30.05114632560239,,,136973,,"{'lat': -1.4539427325337897, 'lon': 30.05114632560239}","['Japanese', 'Italian']",866adc2f7ffffff,896adc2f20bffff,8c6adc2f20ad1ff
21.782152334735045,78.89754854039268,,,136974,,"{'lat': 21.782152334735045, 'lon': 78.89754854039268}","['Bar', 'Seafood', 'Cafeteria']",86609679fffffff,89609679b3bffff,8c609679b3a31ff
68.33246754813405,175.50474285708788,,,136975,,"{'lat': 68.33246754813405, 'lon': 175.50474285708788}",['Cafeteria'],860db2057ffffff,890db20528fffff,8c0db20528c2bff
-37.430850655926506,-73.21130535738898,,,136976,,"{'lat': -37.430850655926506, 'lon': -73.21130535738898}","['Bakery', 'Bar']",86b2db4a7ffffff,89b2db4a447ffff,8cb2db4a44749ff
78.45702209094617,-68.98814480153615,,,136977,,"{'lat': 78.45702209094617, 'lon': -68.98814480153615}","['Bakery', 'Cafeteria']",86034a427ffffff,89034a42307ffff,8c034a4230499ff
9.920076392042418,50.289388878295455,,,136978,,"{'lat': 9.920076392042418, 'lon': 50.289388878295455}","['Japanese', 'Mexican']",86639005fffffff,896390058d7ffff,8c6390058d413ff
30.853150943772604,-112.60807277847144,,,136979,,"{'lat': 30.853150943772604, 'lon': -112.60807277847144}","['Bar', 'Japanese']",86485376fffffff,8948537683bffff,8c48537683a67ff
45.36796673984159,57.04652031616348,,,136980,,"{'lat': 45.36796673984159, 'lon': 57.04652031616348}","['Cafeteria', 'Mexican']",862c4b46fffffff,892c4b46c2bffff,8c2c4b46c2aebff
65.68061366043993,148.5712008479344,,,136981,,"{'lat': 65.68061366043993, 'lon': 148.5712008479344}","['Cafeteria', 'Japanese']",86048a007ffffff,89048a0006fffff,8c048a0006cebff
49.92435172908992,48.92080704612314,,,136982,,"{'lat': 49.92435172908992, 'lon': 48.920807046123144}","['Cafeteria', 'Bar', 'Japanese']",8610903afffffff,8910903a933ffff,8c10903a9305bff
37.28499541104996,122.0672752441668,,,136983,,"{'lat': 37.28499541104996, 'lon': 122.06727524416681}","['Spanish', 'Bakery']",86301e837ffffff,89301e83587ffff,8c301e835874dff
63.5404265069232,107.08076803637964,,,136984,,"{'lat': 63.5404265069232, 'lon': 107.08076803637965}",['Japanese'],860ac66afffffff,890ac66ae03ffff,8c0ac66ae00a9ff
-55.54117053336248,-68.25040198934725,,,136985,,"{'lat': -55.54117053336248, 'lon': -68.25040198934725}",['Cafeteria'],86df44b57ffffff,89df44b50c3ffff,8cdf44b50c00bff
21.79827890489716,70.72115493608683,,,136986,,"{'lat': 21.79827890489716, 'lon': 70.72115493608683}",['Cafeteria'],8642c235fffffff,8942c235abbffff,8c42c235ab8d3ff
32.57102071710371,-112.09730928071028,,,136987,,"{'lat': 32.57102071710371, 'lon': -112.09730928071028}",['Cafeteria'],8648e9c1fffffff,8948e9c185bffff,8c48e9c18583dff
39.68018435186262,84.16360441398598,,,136988,,"{'lat': 39.68018435186262, 'lon': 84.16360441398598}",['French'],8620ca41fffffff,8920ca41c03ffff,8c20ca41c0003ff
49.33040783968888,-95.20892526108354,,,136989,,"{'lat': 49.330407839688874, 'lon': -95.20892526108354}","['Bakery', 'Fast_Food']",86270ec8fffffff,89270ec8abbffff,8c270ec8ab947ff
4.539099588649464,-71.0983688004528,,,136990,,"{'lat': 4.539099588649464, 'lon': -71.0983688004528}",['French'],866650847ffffff,8966508443bffff,8c66508443833ff
62.10715574555444,47.30408804783093,,,136991,,"{'lat': 62.10715574555444, 'lon': 47.30408804783093}","['Bakery', 'Seafood']",86100c927ffffff,89100c92123ffff,8c100c921202dff
50.850710656122686,-118.25519026900832,,,136992,,"{'lat': 50.850710656122686, 'lon': -118.25519026900832}","['Japanese', 'Fast_Food', 'Italian']",8612c2097ffffff,8912c209593ffff,8c12c209591e7ff
-15.230899756494694,143.29323188537558,,,136993,,"{'lat': -15.230899756494694, 'lon': 143.29323188537558}","['Japanese', 'Seafood', 'Spanish']",869c0c42fffffff,899c0c42d8fffff,8c9c0c42d8c6dff
1.0730492153963738,20.68892612642821,,,136994,,"{'lat': 1.0730492153963738, 'lon': 20.688926126428214}","['French', 'Bar']",866a860d7ffffff,896a860d50fffff,8c6a860d50d9bff
52.874926483381344,-117.20202329021348,,,136995,,"{'lat': 52.874926483381344, 'lon': -117.20202329021348}",['Italian'],8612c4887ffffff,8912c488263ffff,8c12c48826059ff
67.77736029070759,94.37419754227808,,,136996,,"{'lat': 67.77736029070759, 'lon': 94.37419754227807}","['Japanese', 'Fast_Food', 'Cafeteria']",860a09b97ffffff,890a09b9247ffff,8c0a09b924689ff
30.123314668005165,27.977839226554156,,,136997,,"{'lat': 30.123314668005165, 'lon': 27.977839226554153}",['Bar'],863e74d8fffffff,893e74d8d83ffff,8c3e74d8d80d1ff
65.07533517054854,169.8354718453457,,,136998,,"{'lat': 65.07533517054854, 'lon': 169.8354718453457}",['Mexican'],861764687ffffff,89176468103ffff,8c17646810ad1ff
30.78833807046624,96.26617656443034,,,136999,,"{'lat': 30.78833807046624, 'lon': 96.26617656443034}","['French', 'Bakery']",863c4e927ffffff,893c4e926cbffff,8c3c4e926c891ff
49.37044493436218,-105.3636439120616,,,137000,,"{'lat': 49.37044493436218, 'lon': -105.3636439120616}","['Bakery', 'Seafood', 'Japanese']",8627a3467ffffff,8927a346167ffff,8c27a34616627ff
79.56430246965706,-39.34817842175752,,,137001,,"{'lat': 79.56430246965706, 'lon': -39.348178421757524}","['Bakery', 'Fast_Food']",86079352fffffff,89079352b0fffff,8c079352b3b69ff
73.41304318865917,126.8463762694248,,,137002,,"{'lat': 73.41304318865917, 'lon': 126.84637626942481}","['Bar', 'Cafeteria', 'Japanese']",8605ab047ffffff,8905ab0440fffff,8c05ab0440cb3ff
-29.191254602127337,26.20698747355576,,,137003,,"{'lat': -29.191254602127337, 'lon': 26.206987473555756}","['Seafood', 'Japanese']",86bce8db7ffffff,89bce8db2bbffff,8cbce8db2b80dff
32.73978564960568,55.29991211957267,,,137004,,"{'lat': 32.73978564960568, 'lon': 55.29991211957267}","['Mexican', 'Japanese', 'Italian']",86432895fffffff,8943289590bffff,8c4328959083dff
64.41625391418492,175.6005745571479,,,137005,,"{'lat': 64.41625391418492, 'lon': 175.60057455714787}","['Bar', 'Seafood']",86176ccefffffff,89176ccea1bffff,8c176ccea1917ff
56.90004701406002,41.01487139721388,,,137006,,"{'lat': 56.90004701406002, 'lon': 41.01487139721388}","['Seafood', 'Cafeteria', 'Fast_Food']",86118992fffffff,89118992c2fffff,8c118992c2ea1ff
50.99765114847304,69.34816862735596,,,137007,,"{'lat': 50.99765114847304, 'lon': 69.34816862735596}",['Bar'],862156357ffffff,89215635047ffff,8c215635044b3ff
59.38439333288947,-117.36859766121331,,,137008,,"{'lat': 59.38439333288947, 'lon': -117.36859766121331}","['Seafood', 'Fast_Food']",8612052a7ffffff,8912052a04bffff,8c12052a048b1ff
-30.05124247779873,-51.910889996980615,,,137009,,"{'lat': -30.05124247779873, 'lon': -51.910889996980615}","['Cafeteria', 'Mexican']",86a90cc5fffffff,89a90cc5cc3ffff,8ca90cc5cc021ff
59.4221706211155,-120.71652742020594,,,137010,,"{'lat': 59.4221706211155, 'lon': -120.71652742020594}","['Fast_Food', 'Italian', 'Bakery']",861206a87ffffff,891206a856fffff,8c1206a856f3dff
64.6968466568851,104.71744772535384,,,137011,,"{'lat': 64.6968466568851, 'lon': 104.71744772535385}",['Fast_Food'],860ac4187ffffff,890ac418133ffff,8c0ac4181330dff
20.22079707281321,76.684736895512,,,137012,,"{'lat': 20.220797072813212, 'lon': 76.684736895512}",['French'],866091a17ffffff,896091a1297ffff,8c6091a1294c9ff
67.1516998469256,97.86434529457472,,,137013,,"{'lat': 67.1516998469256, 'lon': 97.86434529457472}",['French'],860a56587ffffff,890a5658397ffff,8c0a565839469ff
-8.488441336510434,-66.09145959096288,,,137014,,"{'lat': -8.488441336510434, 'lon': -66.09145959096288}",['Italian'],868a2d417ffffff,898a2d4138fffff,8c8a2d4138d59ff
8.051613691738524,-0.9590819113668658,,,137015,,"{'lat': 8.051613691738524, 'lon': -0.9590819113668658}","['French', 'Bar']",86752c5b7ffffff,89752c5b29bffff,8c752c5b665b5ff
16.935235716224142,37.92357822250148,,,137016,,"{'lat': 16.935235716224142, 'lon': 37.923578222501476}","['Fast_Food', 'Mexican']",8652a4187ffffff,8952a418213ffff,8c52a41821191ff
5.4495494450266335,44.23823984860303,,,137017,,"{'lat': 5.4495494450266335, 'lon': 44.23823984860303}","['Seafood', 'Spanish', 'Fast_Food']",867af0027ffffff,897af0023b3ffff,8c7af0023b267ff
5.646894530777644,14.266452570624978,,,137018,,"{'lat': 5.646894530777644, 'lon': 14.266452570624978}","['French', 'Bakery', 'Japanese']",8658cb65fffffff,8958cb65c57ffff,8c58cb65c548dff
21.771851754983345,3.631415076169532,,,137019,,"{'lat': 21.771851754983345, 'lon': 3.6314150761695316}","['Bar', 'Mexican']",86592aaefffffff,89592aaec13ffff,8c592aaec1009ff
52.218266852015205,33.57394811174456,,,137020,,"{'lat': 52.218266852015205, 'lon': 33.573948111744556}",['Mexican'],8611b044fffffff,8911b0449d7ffff,8c11b0449d607ff
5.606387801634256,36.66084488271039,,,137021,,"{'lat': 5.606387801634256, 'lon': 36.66084488271039}","['Spanish', 'Bakery', 'French']",866a4878fffffff,896a4878ab3ffff,8c6a4878ab2e1ff
61.13476443239206,-48.68961592619411,,,137022,,"{'lat': 61.13476443239206, 'lon': -48.68961592619411}","['Spanish', 'Bakery', 'Seafood']",8606c9377ffffff,8906c937117ffff,8c06c93711467ff
16.578594851880894,-98.57587729399766,,,137023,,"{'lat': 16.578594851880894, 'lon': -98.57587729399766}","['Mexican', 'Cafeteria', 'Bakery']",8649b6a17ffffff,8949b6a150bffff,8c49b6a150951ff
46.96337476526983,85.38637826221697,,,137024,,"{'lat': 46.96337476526983, 'lon': 85.38637826221697}","['French', 'Cafeteria', 'Mexican']",862058a2fffffff,892058a2b03ffff,8c2058a2b0301ff
-17.497556733806356,-61.62402886881222,,,137025,,"{'lat': -17.497556733806356, 'lon': -61.62402886881222}","['Italian', 'Cafeteria']",868b30317ffffff,898b3031443ffff,8c8b303144243ff
-13.719521335556152,16.255509551761435,,,137026,,"{'lat': -13.719521335556152, 'lon': 16.255509551761435}","['Bakery', 'French']",86833686fffffff,89833684c9bffff,8c833684c9b25ff
48.175830769238345,105.7630768988342,,,137027,,"{'lat': 48.175830769238345, 'lon': 105.76307689883419}","['Seafood', 'French']",86255ad87ffffff,89255ad8377ffff,8c255ad837097ff
69.01543129236583,163.2980003003296,,,137028,,"{'lat': 69.01543129236583, 'lon': 163.2980003003296}","['Japanese', 'Seafood']",8604c0b1fffffff,8904c0b186fffff,8c04c0b186c63ff
80.58946831951926,-23.116322499663426,,,137029,,"{'lat': 80.58946831951926, 'lon': -23.116322499663426}","['French', 'Mexican', 'Bar']",8607b251fffffff,8907b251b7bffff,8c07b251b7b21ff
26.980326014449982,-104.98762380343354,,,137030,,"{'lat': 26.980326014449986, 'lon': -104.98762380343354}","['Bakery', 'Japanese']",8648ad84fffffff,8948ad84b73ffff,8c48ad84b70abff
9.681246174530884,-3.720824543170181,,,137031,,"{'lat': 9.681246174530884, 'lon': -3.720824543170181}","['Seafood', 'Japanese', 'Spanish']",867531c07ffffff,897531c001bffff,8c7531c00184bff
25.840624946669337,-105.59568550703209,,,137032,,"{'lat': 25.840624946669337, 'lon': -105.59568550703207}","['Bar', 'Japanese', 'Fast_Food']",8648117afffffff,8948117a84fffff,8c48117a84eb5ff
26.54443437734028,46.54790875851407,,,137033,,"{'lat': 26.54443437734028, 'lon': 46.54790875851407}",['Seafood'],8653708dfffffff,8953708da63ffff,8c53708da60a5ff
-24.350742989835872,15.674449628429898,,,137034,,"{'lat': -24.350742989835872, 'lon': 15.674449628429898}","['Japanese', 'Cafeteria']",86ad8bb97ffffff,89ad8bb93abffff,8cad8bb93a811ff
65.80727257431865,-144.29902801231736,,,137035,,"{'lat': 65.80727257431865, 'lon': -144.29902801231736}","['Italian', 'French']",860d5cbb7ffffff,890d5cbb017ffff,8c0d5cbb01621ff
71.67491233866966,-80.0841294833069,,,137036,,"{'lat': 71.67491233866966, 'lon': -80.0841294833069}","['Bar', 'Cafeteria']",860248497ffffff,8902484948fffff,8c02484948c0dff
-26.459317223227885,-69.96457772793657,,,137037,,"{'lat': -26.459317223227885, 'lon': -69.96457772793657}","['French', 'Fast_Food']",86b205737ffffff,89b205730dbffff,8cb205730d8a3ff
